id,review,sentiment
3919,"Actually, this product is camera is realy good!!! 😍 <span>Recommended</span> Visit www.example.com.",positive
3920,"To be honest, the book was a horible purchase 😠 <span>Recommended</span> Visit www.example.com!!! 😍",negative
3921,In my opinion this is shoes is okay and works fine. Visit www.example.com!!! 😍,neutral
3922,"I think it is really laptop works as expected, but could be better. <span>Recommended</span>.",neutral
3923,"Well, I think the laptop is realy good!!! 😍 <div>Customer review</div>??",positive
3924,In my opinion this is watch is awfull and stopped working 😭 <span>Recommended</span> https://example.com.,negative
3925,In my opinion this is phone was a horible purchase 😠 <div>Customer review</div> More info: https://shop.example.com 😡!!!,negative
3926,"Actually, this product is camera is awsome and works perfectly 👍 <b>Good choice</b> More info: https://shop.example.com...",positive
3927,In my opinion this is phone has terrible quality <div>very disappointing</div> <span>Recommended</span> More info: https://shop.example.com!!! 😍,negative
3928,In my opinion this is service works gr8 and I luv it 😊 <b>Good choice</b> More info: https://shop.example.com!!!,positive
3929,"In my opinion this is watch is not bad, but not amazing either. More info: https://shop.example.com 😡!!!",neutral
3930,"Actually, this product is product is absolutly fantastic!!! Visit www.example.com!!!",positive
3931,I think it is really phone is realy good!!! 😍 <b>Good choice</b>!!!,positive
3932,"Well, I think the service is realy bad!!! 😡 <span>Recommended</span> https://example.com.",negative
3933,In my opinion this is shoes is realy good!!! 😍 <span>Recommended</span> More info: https://shop.example.com??,positive
3934,"In my opinion this is watch is not bad, but not amazing either. <span>Recommended</span>!!!",neutral
3935,"Well, I think the product is realy good!!! 😍 Visit www.example.com 😡!!!",positive
3936,I think it is really shoes is realy bad!!! 😡 <div>Customer review</div>!!!,negative
3937,"Actually, this product is product is broken and useless!!! <b>Good choice</b> More info: https://shop.example.com.",negative
3938,In my opinion this is headphones is awfull and stopped working 😭 More info: https://shop.example.com 😡!!!,negative
3939,In my opinion this is shirt is realy bad!!! 😡 Visit www.example.com.,negative
3940,"Actually, this product is camera is absolutly fantastic!!! <b>Good choice</b> Visit www.example.com!!! 😍",positive
3941,"To be honest, the service is awsome and works perfectly 👍 <div>Customer review</div> More info: https://shop.example.com!!! 😍",positive
3942,"I think it is really watch is average, nothing special. <b>Good choice</b> Visit www.example.com!!!",neutral
3943,"Actually, this product is product was a horible purchase 😠 <b>Good choice</b>!!! 😍",negative
3944,"Actually, this product is shirt is realy bad!!! 😡 <div>Customer review</div> https://example.com...",negative
3945,"To be honest, the book works gr8 and I luv it 😊 😡!!!",positive
3946,In my opinion this is shirt is absolutly fantastic!!!.,positive
3947,In my opinion this is book is realy good!!! 😍 <span>Recommended</span> https://example.com!!!,positive
3948,"Actually, this product is phone is realy bad!!! 😡 <span>Recommended</span> Visit www.example.com!!!",negative
3949,"I think it is really headphones is not bad, but not amazing either. <div>Customer review</div> https://example.com??",neutral
3950,"To be honest, the laptop is amazing <b>really amazing</b>!!! ❤️ <b>Good choice</b> Visit www.example.com...",positive
3951,"Actually, this product is shoes works gr8 and I luv it 😊 <div>Customer review</div> Visit www.example.com!!! 😍",positive
3952,"Well, I think the headphones is realy good!!! 😍 <b>Good choice</b>!!!",positive
3953,"To be honest, the shirt has terrible quality <div>very disappointing</div> <div>Customer review</div>.",negative
3954,"I think it is really laptop works as expected, but could be better. <span>Recommended</span> Visit www.example.com.",neutral
3955,"Well, I think the phone is amazing <b>really amazing</b>!!! ❤️!!!",positive
3956,"Well, I think the phone is realy bad!!! 😡 <b>Good choice</b> More info: https://shop.example.com 😡!!!",negative
3957,"Actually, this product is product was a horible purchase 😠 <b>Good choice</b> Visit www.example.com!!! 😍",negative
3958,"I think it is really laptop is average, nothing special. <b>Good choice</b>??",neutral
3959,"Actually, this product is shoes is not bad, but not amazing either. <b>Good choice</b> https://example.com.",neutral
3960,In my opinion this is laptop works gr8 and I luv it 😊 <b>Good choice</b> Visit www.example.com??,positive
3961,I think it is really book is absolutly fantastic!!! <b>Good choice</b> https://example.com!!! 😍,positive
3962,"Actually, this product is camera is average, nothing special. <div>Customer review</div> 😡!!!",neutral
3963,I think it is really laptop is amazing <b>really amazing</b>!!! ❤️ <b>Good choice</b> https://example.com!!! 😍,positive
3964,"Actually, this product is watch is awsome and works perfectly 👍 <span>Recommended</span> More info: https://shop.example.com.",positive
3965,"To be honest, the phone is decent for the price. Visit www.example.com!!! 😍",neutral
3966,"Actually, this product is shirt is average, nothing special. <b>Good choice</b> Visit www.example.com 😡!!!",neutral
3967,"To be honest, the laptop is realy good!!! 😍 Visit www.example.com!!!",positive
3968,In my opinion this is laptop has terrible quality <div>very disappointing</div> <div>Customer review</div> Visit www.example.com!!! 😍,negative
3969,"To be honest, the watch is awfull and stopped working 😭 <b>Good choice</b>??",negative
3970,I think it is really phone is awsome and works perfectly 👍 <b>Good choice</b>...,positive
3971,"Actually, this product is shoes is absolutly fantastic!!! <div>Customer review</div> Visit www.example.com.",positive
3972,In my opinion this is product works gr8 and I luv it 😊??,positive
3973,"Actually, this product is shoes works gr8 and I luv it 😊 <b>Good choice</b> https://example.com.",positive
3974,I think it is really camera was a horible purchase 😠 <b>Good choice</b> Visit www.example.com 😡!!!,negative
3975,"Actually, this product is phone is realy good!!! 😍 <b>Good choice</b>.",positive
3976,I think it is really book is broken and useless!!! <b>Good choice</b> More info: https://shop.example.com...,negative
3977,"To be honest, the phone works as expected, but could be better.!!!",neutral
3978,"In my opinion this is product is not bad, but not amazing either. <span>Recommended</span>...",neutral
3979,"To be honest, the product is decent for the price. <span>Recommended</span> More info: https://shop.example.com!!!",neutral
3980,"Actually, this product is product is realy bad!!! 😡 <span>Recommended</span> More info: https://shop.example.com!!! 😍",negative
3981,"Actually, this product is watch is okay and works fine. <div>Customer review</div> Visit www.example.com.",neutral
3982,I think it is really shoes is realy good!!! 😍.,positive
3983,I think it is really book is broken and useless!!! More info: https://shop.example.com!!!,negative
3984,I think it is really book has terrible quality <div>very disappointing</div> <div>Customer review</div>??,negative
3985,"Well, I think the book works gr8 and I luv it 😊 <span>Recommended</span> Visit www.example.com...",positive
3986,In my opinion this is service works gr8 and I luv it 😊 <div>Customer review</div>...,positive
3987,"Well, I think the product is decent for the price. More info: https://shop.example.com!!!",neutral
3988,"Actually, this product is watch is average, nothing special. <div>Customer review</div> Visit www.example.com!!! 😍",neutral
3989,In my opinion this is book is amazing <b>really amazing</b>!!! ❤️ https://example.com.,positive
3990,"Actually, this product is shirt has terrible quality <div>very disappointing</div> <div>Customer review</div> Visit www.example.com!!! 😍",negative
3991,"To be honest, the headphones works gr8 and I luv it 😊 <b>Good choice</b> https://example.com!!! 😍",positive
3992,"To be honest, the shirt is realy good!!! 😍 <div>Customer review</div> https://example.com??",positive
3993,"In my opinion this is phone is average, nothing special. <b>Good choice</b> Visit www.example.com!!! 😍",neutral
3994,In my opinion this is watch is realy bad!!! 😡 <b>Good choice</b> More info: https://shop.example.com.,negative
